Timestamp,Target Temperature (°C),Actual Temperature (°C),Relative Humidity (%),Target Maximum Temperature (°C),Target Minimum Temperature (°C)
2020-05-15 22:19:04,16.5,17.2,44.0,21.0,15.0
2020-05-15 22:49:04,15.9,16.5,39.0,21.0,15.0
2020-05-15 23:19:04,15.9,16.0,40.0,21.0,15.0
2020-05-15 23:49:04,15.4,16.5,39.0,21.0,15.0
2020-05-16 00:19:04,15.4,16.4,39.0,21.0,15.0
2020-05-16 00:49:04,15.1,16.3,40.0,21.0,15.0
2020-05-16 01:19:04,15.1,16.3,40.0,21.0,15.0
2020-05-16 01:49:04,15.0,15.8,41.0,21.0,15.0
2020-05-16 02:19:04,15.0,14.9,45.0,21.0,15.0
2020-05-16 02:49:04,15.1,15.7,42.0,21.0,15.0
2020-05-16 03:19:04,15.1,15.7,41.0,21.0,15.0
2020-05-16 03:49:04,15.4,15.3,42.0,21.0,15.0
2020-05-16 04:19:04,15.4,15.3,41.0,21.0,15.0
2020-05-16 04:49:04,15.9,15.7,42.0,21.0,15.0
2020-05-16 05:19:04,15.9,16.5,42.0,21.0,15.0
2020-05-16 05:49:04,16.5,16.4,40.0,21.0,15.0
2020-05-16 06:19:04,16.5,16.8,46.0,21.0,15.0
2020-05-16 06:49:04,17.2,17.1,50.0,21.0,15.0
2020-05-16 07:19:04,17.2,17.5,52.0,21.0,15.0
2020-05-16 07:49:04,18.0,18.2,53.0,21.0,15.0
2020-05-16 08:19:04,18.0,19.3,34.0,21.0,15.0
2020-05-16 08:49:04,18.8,18.4,75.0,21.0,15.0
2020-05-16 09:19:04,18.8,19.3,85.0,21.0,15.0
2020-05-16 09:49:04,19.5,19.1,68.0,21.0,15.0
2020-05-16 10:19:04,19.5,20.1,77.0,21.0,15.0
2020-05-16 10:49:04,20.1,20.5,50.0,21.0,15.0
2020-05-16 11:19:04,20.1,20.8,69.0,21.0,15.0
2020-05-16 11:49:04,20.6,21.3,68.0,21.0,15.0
2020-05-16 12:19:04,20.6,21.2,69.0,21.0,15.0
2020-05-16 12:49:04,20.9,21.1,40.0,21.0,15.0
2020-05-16 13:19:04,20.9,21.4,40.0,21.0,15.0
2020-05-16 13:49:04,21.0,21.8,37.0,21.0,15.0
2020-05-16 14:19:04,21.0,22.2,38.0,21.0,15.0
2020-05-16 14:49:04,20.9,20.8,64.0,21.0,15.0
2020-05-16 15:19:04,20.9,21.0,61.0,21.0,15.0
2020-05-16 15:49:04,20.6,21.7,40.0,21.0,15.0
2020-05-16 16:19:04,20.6,21.5,42.0,21.0,15.0
2020-05-16 16:49:04,20.1,20.7,79.0,21.0,15.0
2020-05-16 17:19:04,20.1,20.2,73.0,21.0,15.0
2020-05-16 17:49:04,19.5,20.2,38.0,21.0,15.0
2020-05-16 18:19:04,19.5,19.4,44.0,21.0,15.0
2020-05-16 18:49:04,18.8,18.9,39.0,21.0,15.0
2020-05-16 19:19:04,18.8,19.0,42.0,21.0,15.0
2020-05-16 19:49:04,18.0,18.6,39.0,21.0,15.0
2020-05-16 20:19:04,18.0,18.4,39.0,21.0,15.0
2020-05-16 20:49:04,17.2,18.5,39.0,21.0,15.0
2020-05-16 21:19:04,17.2,17.6,41.0,21.0,15.0
2020-05-16 21:49:04,16.5,17.4,41.0,21.0,15.0
2020-05-16 22:19:04,16.5,16.8,44.0,21.0,15.0
2020-05-16 22:49:04,15.9,16.7,44.0,21.0,15.0
2020-05-16 23:19:04,15.9,16.5,44.0,21.0,15.0
2020-05-16 23:49:04,15.4,16.8,44.0,21.0,15.0
2020-05-17 00:19:04,15.4,15.2,49.0,21.0,15.0
2020-05-17 00:49:04,15.1,15.9,48.0,21.0,15.0
2020-05-17 01:19:04,15.1,15.8,48.0,21.0,15.0
2020-05-17 01:49:04,15.0,16.3,47.0,21.0,15.0
2020-05-17 02:19:04,15.0,16.3,47.0,21.0,15.0
2020-05-17 02:49:04,15.1,16.1,48.0,21.0,15.0
2020-05-17 03:19:04,15.1,15.9,50.0,21.0,15.0
2020-05-17 03:49:04,15.4,15.8,50.0,21.0,15.0
2020-05-17 04:19:04,15.4,15.8,51.0,21.0,15.0
2020-05-17 04:49:04,15.9,15.7,52.0,21.0,15.0
2020-05-17 05:19:04,15.9,16.4,51.0,21.0,15.0
2020-05-17 05:49:04,16.5,16.3,50.0,21.0,15.0
2020-05-17 06:19:04,16.5,16.4,49.0,21.0,15.0
2020-05-17 06:49:04,17.2,17.2,52.0,21.0,15.0
2020-05-17 07:19:04,17.2,17.9,55.0,21.0,15.0
2020-05-17 07:49:04,18.0,18.5,46.0,21.0,15.0
2020-05-17 08:19:04,18.0,18.2,58.0,21.0,15.0
2020-05-17 08:49:04,18.8,19.3,81.0,21.0,15.0
2020-05-17 09:19:04,18.8,18.5,73.0,21.0,15.0
2020-05-17 09:49:04,19.5,19.5,56.0,21.0,15.0
2020-05-17 10:19:04,19.5,20.5,48.0,21.0,15.0
2020-05-17 10:49:04,20.1,21.3,46.0,21.0,15.0
2020-05-17 11:19:04,20.1,19.9,69.0,21.0,15.0
2020-05-17 11:49:04,20.6,20.7,70.0,21.0,15.0
2020-05-17 12:19:04,20.6,21.7,46.0,21.0,15.0
2020-05-17 12:49:04,20.9,21.6,78.0,21.0,15.0
2020-05-17 13:19:04,20.9,21.1,55.0,21.0,15.0
2020-05-17 13:49:04,21.0,20.7,61.0,21.0,15.0
2020-05-17 14:19:04,21.0,21.6,76.0,21.0,15.0
2020-05-17 14:49:04,20.9,20.7,61.0,21.0,15.0
2020-05-17 15:19:04,20.9,21.6,77.0,21.0,15.0
2020-05-17 15:49:04,20.6,20.4,63.0,21.0,15.0
2020-05-17 16:19:04,20.6,21.2,80.0,21.0,15.0
2020-05-17 16:49:04,20.1,20.1,63.0,21.0,15.0
2020-05-17 17:19:04,20.1,20.6,76.0,21.0,15.0
2020-05-17 17:49:04,19.5,20.6,52.0,21.0,15.0
2020-05-17 18:19:04,19.5,19.6,60.0,21.0,15.0
2020-05-17 18:49:04,18.8,18.5,55.0,21.0,15.0
2020-05-17 19:19:04,18.8,18.9,49.0,21.0,15.0
2020-05-17 19:49:04,18.0,19.3,43.0,21.0,15.0
2020-05-17 20:19:04,18.0,18.6,45.0,21.0,15.0
2020-05-17 20:49:04,17.2,18.0,54.0,21.0,15.0
2020-05-17 21:19:04,17.2,17.8,61.0,21.0,15.0
2020-05-17 21:49:04,16.5,17.8,49.0,21.0,15.0
2020-05-17 22:19:04,16.5,16.3,63.0,21.0,15.0
2020-05-17 22:49:04,15.9,16.5,55.0,21.0,15.0
2020-05-17 23:19:04,15.9,16.1,60.0,21.0,15.0
2020-05-17 23:49:04,15.4,16.3,55.0,21.0,15.0
2020-05-18 00:19:04,15.4,15.6,63.0,21.0,15.0
2020-05-18 00:49:04,15.1,16.1,57.0,21.0,15.0
2020-05-18 01:19:04,15.1,15.6,65.0,21.0,15.0
2020-05-18 01:49:04,15.0,15.3,69.0,21.0,15.0
2020-05-18 02:19:04,15.0,15.1,69.0,21.0,15.0
2020-05-18 02:49:04,15.1,16.5,54.0,21.0,15.0
2020-05-18 03:19:04,15.1,15.4,67.0,21.0,15.0
2020-05-18 03:49:04,15.4,15.3,69.0,21.0,15.0
2020-05-18 04:19:04,15.4,16.9,58.0,21.0,15.0
2020-05-18 04:49:04,15.9,15.9,67.0,21.0,15.0
2020-05-18 05:19:04,15.9,16.1,65.0,21.0,15.0
2020-05-18 05:49:04,16.5,17.8,51.0,21.0,15.0
2020-05-18 06:19:04,16.5,16.6,67.0,21.0,15.0
2020-05-18 06:49:04,17.2,17.5,68.0,21.0,15.0
2020-05-18 07:19:04,17.2,18.6,53.0,21.0,15.0
2020-05-18 07:49:04,18.0,18.0,65.0,21.0,15.0
2020-05-18 08:19:04,18.0,19.3,55.0,21.0,15.0
2020-05-18 08:49:04,18.8,19.0,81.0,21.0,15.0
2020-05-18 09:19:04,18.8,18.9,82.0,21.0,15.0
2020-05-18 09:49:04,19.5,20.4,60.0,21.0,15.0
2020-05-18 10:19:04,19.5,19.8,80.0,21.0,15.0
2020-05-18 10:49:04,20.1,20.4,74.0,21.0,15.0
2020-05-18 11:19:04,20.1,20.3,62.0,21.0,15.0
2020-05-18 11:49:04,20.6,20.6,73.0,21.0,15.0
2020-05-18 12:19:04,20.6,22.2,50.0,21.0,15.0
2020-05-18 12:49:04,20.9,20.9,68.0,21.0,15.0
2020-05-18 13:19:04,20.9,21.1,60.0,21.0,15.0
2020-05-18 13:49:04,21.0,21.2,67.0,21.0,15.0
2020-05-18 14:19:04,21.0,20.8,62.0,21.0,15.0
2020-05-18 14:49:04,20.9,21.7,49.0,21.0,15.0
2020-05-18 15:19:04,20.9,21.4,78.0,21.0,15.0
2020-05-18 15:49:04,20.6,21.9,49.0,21.0,15.0
2020-05-18 16:19:04,20.6,21.1,82.0,21.0,15.0
2020-05-18 16:49:04,20.1,19.8,82.0,21.0,15.0
2020-05-18 17:19:04,20.1,20.5,86.0,21.0,15.0
2020-05-18 17:49:04,19.5,21.0,48.0,21.0,15.0
2020-05-18 18:19:04,19.5,19.7,60.0,21.0,15.0
2020-05-18 18:49:04,18.8,18.7,55.0,21.0,15.0
2020-05-18 19:19:04,18.8,19.0,43.0,21.0,15.0
2020-05-18 19:49:04,18.0,18.2,52.0,21.0,15.0
2020-05-18 20:19:04,18.0,18.7,56.0,21.0,15.0
2020-05-18 20:49:04,17.2,18.7,47.0,21.0,15.0
2020-05-18 21:19:04,17.2,17.0,62.0,21.0,15.0
2020-05-18 21:49:04,16.5,17.2,58.0,21.0,15.0
2020-05-18 22:19:04,16.5,16.4,62.0,21.0,15.0
2020-05-18 22:49:04,15.9,16.8,60.0,21.0,15.0
2020-05-18 23:19:04,15.9,16.1,64.0,21.0,15.0
2020-05-18 23:49:04,15.4,16.1,65.0,21.0,15.0
2020-05-19 00:19:04,15.4,16.1,65.0,21.0,15.0
2020-05-19 00:49:04,15.1,16.1,66.0,21.0,15.0
2020-05-19 01:19:04,15.1,16.1,66.0,21.0,15.0
2020-05-19 01:49:04,15.0,16.0,66.0,21.0,15.0
2020-05-19 02:19:04,15.0,16.0,67.0,21.0,15.0
2020-05-19 02:49:04,15.1,16.0,67.0,21.0,15.0
2020-05-19 03:19:04,15.1,16.0,67.0,21.0,15.0
2020-05-19 03:49:04,15.4,16.0,67.0,21.0,15.0
2020-05-19 04:19:04,15.4,16.0,67.0,21.0,15.0
2020-05-19 04:49:04,15.9,16.0,66.0,21.0,15.0
2020-05-19 05:19:04,15.9,16.9,60.0,21.0,15.0
2020-05-19 05:49:04,16.5,16.8,63.0,21.0,15.0
2020-05-19 06:19:04,16.5,18.3,56.0,21.0,15.0
2020-05-19 06:49:04,17.2,17.1,63.0,21.0,15.0
2020-05-19 07:19:04,17.2,18.1,59.0,21.0,15.0
2020-05-19 07:49:04,18.0,18.6,64.0,21.0,15.0
2020-05-19 08:19:04,18.0,19.6,53.0,21.0,15.0
2020-05-19 08:49:04,18.8,19.3,77.0,21.0,15.0
2020-05-19 09:19:04,18.8,18.8,71.0,21.0,15.0
2020-05-19 09:49:04,19.5,21.1,49.0,21.0,15.0
2020-05-19 10:19:04,19.5,19.6,75.0,21.0,15.0
2020-05-19 10:49:04,20.1,19.8,72.0,21.0,15.0
2020-05-19 11:19:04,20.1,20.3,50.0,21.0,15.0
2020-05-19 11:49:04,20.6,21.0,45.0,21.0,15.0
2020-05-19 12:19:04,20.6,21.3,44.0,21.0,15.0
2020-05-19 12:49:04,20.9,20.5,60.0,21.0,15.0
2020-05-19 13:19:04,20.9,21.7,46.0,21.0,15.0
2020-05-19 13:49:04,21.0,21.8,78.0,21.0,15.0
2020-05-19 14:19:04,21.0,21.3,54.0,21.0,15.0
2020-05-19 14:49:04,20.9,20.6,71.0,21.0,15.0
2020-05-19 15:19:04,20.9,20.9,81.0,21.0,15.0
2020-05-19 15:49:04,20.6,21.2,51.0,21.0,15.0
2020-05-19 16:19:04,20.6,20.8,81.0,21.0,15.0
2020-05-19 16:49:04,20.1,19.6,81.0,21.0,15.0
2020-05-19 17:19:04,20.1,19.7,70.0,21.0,15.0
2020-05-19 17:49:04,19.5,19.8,53.0,21.0,15.0
2020-05-19 18:19:04,19.5,20.0,60.0,21.0,15.0
2020-05-19 18:49:04,18.8,19.0,52.0,21.0,15.0
2020-05-19 19:19:04,18.8,19.2,54.0,21.0,15.0
2020-05-19 19:49:04,18.0,17.8,55.0,21.0,15.0
2020-05-19 20:19:04,18.0,18.1,54.0,21.0,15.0
2020-05-19 20:49:04,17.2,18.1,61.0,21.0,15.0
2020-05-19 21:19:04,17.2,17.8,62.0,21.0,15.0
2020-05-19 21:49:04,16.5,17.8,61.0,21.0,15.0
2020-05-19 22:19:04,16.5,17.3,62.0,21.0,15.0
2020-05-19 22:49:04,15.9,17.0,60.0,21.0,15.0
2020-05-19 23:19:04,15.9,16.9,58.0,21.0,15.0
2020-05-19 23:49:04,15.4,15.7,66.0,21.0,15.0
2020-05-20 00:19:04,15.4,16.1,62.0,21.0,15.0
2020-05-20 00:49:04,15.1,15.2,57.0,21.0,15.0
2020-05-20 01:19:04,15.1,15.7,51.0,21.0,15.0
2020-05-20 01:49:04,15.0,15.7,48.0,21.0,15.0
2020-05-20 02:19:04,15.0,15.3,47.0,21.0,15.0
2020-05-20 02:49:04,15.1,15.7,48.0,21.0,15.0
2020-05-20 03:19:04,15.1,15.9,48.0,21.0,15.0
2020-05-20 03:49:04,15.4,15.6,50.0,21.0,15.0
2020-05-20 04:19:04,15.4,15.5,51.0,21.0,15.0
2020-05-20 04:49:04,15.9,15.8,54.0,21.0,15.0
2020-05-20 05:19:04,15.9,16.3,53.0,21.0,15.0
2020-05-20 05:49:04,16.5,16.3,55.0,21.0,15.0
2020-05-20 06:19:04,16.5,16.9,51.0,21.0,15.0
2020-05-20 06:49:04,17.2,17.5,53.0,21.0,15.0
2020-05-20 07:19:04,17.2,18.2,54.0,21.0,15.0
2020-05-20 07:49:04,18.0,17.6,63.0,21.0,15.0
2020-05-20 08:19:04,18.0,18.1,56.0,21.0,15.0
2020-05-20 08:49:04,18.8,18.6,71.0,21.0,15.0
2020-05-20 09:19:04,18.8,18.4,80.0,21.0,15.0
2020-05-20 09:49:04,19.5,19.2,82.0,21.0,15.0
2020-05-20 10:19:04,19.5,19.2,80.0,21.0,15.0
2020-05-20 10:49:04,20.1,19.5,81.0,21.0,15.0
2020-05-20 11:19:04,20.1,20.1,84.0,21.0,15.0
2020-05-20 11:49:04,20.6,21.1,83.0,21.0,15.0
2020-05-20 12:19:04,20.6,20.8,77.0,21.0,15.0
2020-05-20 12:49:04,20.9,21.1,81.0,21.0,15.0
2020-05-20 13:19:04,20.9,21.3,84.0,21.0,15.0
2020-05-20 13:49:04,21.0,20.9,84.0,21.0,15.0
2020-05-20 14:19:04,21.0,20.5,82.0,21.0,15.0
2020-05-20 14:49:04,20.9,19.9,77.0,21.0,15.0
2020-05-20 15:19:04,20.9,20.9,89.0,21.0,15.0
2020-05-20 15:49:04,20.6,21.2,94.0,21.0,15.0
2020-05-20 16:19:04,20.6,21.0,93.0,21.0,15.0
2020-05-20 16:49:04,20.1,20.5,93.0,21.0,15.0
2020-05-20 17:19:04,20.1,20.5,92.0,21.0,15.0
2020-05-20 17:49:04,19.5,18.7,80.0,21.0,15.0
2020-05-20 18:19:04,19.5,20.0,87.0,21.0,15.0
2020-05-20 18:49:04,18.8,18.4,72.0,21.0,15.0
2020-05-20 19:19:04,18.8,19.1,77.0,21.0,15.0
2020-05-20 19:49:04,18.0,17.4,59.0,21.0,15.0
2020-05-20 20:19:04,18.0,18.2,66.0,21.0,15.0
2020-05-20 20:49:04,17.2,16.7,56.0,21.0,15.0
2020-05-20 21:19:04,17.2,17.6,64.0,21.0,15.0
2020-05-20 21:49:04,16.5,16.0,55.0,21.0,15.0
2020-05-20 22:19:04,16.5,17.0,61.0,21.0,15.0
2020-05-20 22:49:04,15.9,15.6,54.0,21.0,15.0
2020-05-20 23:19:04,15.9,16.6,58.0,21.0,15.0
2020-05-20 23:49:04,15.4,15.8,56.0,21.0,15.0
2020-05-21 00:19:04,15.4,15.1,53.0,21.0,15.0
2020-05-21 00:49:04,15.1,14.9,52.0,21.0,15.0
2020-05-21 01:19:04,15.1,15.6,56.0,21.0,15.0
2020-05-21 01:49:04,15.0,14.8,55.0,21.0,15.0
2020-05-21 02:19:04,15.0,15.7,57.0,21.0,15.0
2020-05-21 02:49:04,15.1,15.1,55.0,21.0,15.0
2020-05-21 03:19:04,15.1,15.6,55.0,21.0,15.0
2020-05-21 03:49:04,15.4,15.2,54.0,21.0,15.0
2020-05-21 04:19:04,15.4,16.1,53.0,21.0,15.0
2020-05-21 04:49:04,15.9,15.5,52.0,21.0,15.0
2020-05-21 05:19:04,15.9,15.7,50.0,21.0,15.0
2020-05-21 05:49:04,16.5,16.2,55.0,21.0,15.0
2020-05-21 06:19:04,16.5,16.6,50.0,21.0,15.0
2020-05-21 06:49:04,17.2,16.7,54.0,21.0,15.0
2020-05-21 07:19:04,17.2,17.7,51.0,21.0,15.0
2020-05-21 07:49:04,18.0,17.5,52.0,21.0,15.0
2020-05-21 08:19:04,18.0,17.8,47.0,21.0,15.0
2020-05-21 08:49:04,18.8,18.4,57.0,21.0,15.0
2020-05-21 09:19:04,18.8,18.5,66.0,21.0,15.0
2020-05-21 09:49:04,19.5,19.4,67.0,21.0,15.0
2020-05-21 10:19:04,19.5,19.5,77.0,21.0,15.0
2020-05-21 10:49:04,20.1,20.5,84.0,21.0,15.0
2020-05-21 11:19:04,20.1,20.2,55.0,21.0,15.0
2020-05-21 11:49:04,20.6,20.3,53.0,21.0,15.0
2020-05-21 12:19:04,20.6,20.4,66.0,21.0,15.0
2020-05-21 12:49:04,20.9,20.6,75.0,21.0,15.0
2020-05-21 13:19:04,20.9,20.9,79.0,21.0,15.0
2020-05-21 13:49:04,21.0,21.1,84.0,21.0,15.0
2020-05-21 14:19:04,21.0,20.8,69.0,21.0,15.0
2020-05-21 14:49:04,20.9,20.4,68.0,21.0,15.0
2020-05-21 15:19:04,20.9,20.0,74.0,21.0,15.0
2020-05-21 15:49:04,20.6,20.0,77.0,21.0,15.0
2020-05-21 16:19:04,20.6,20.2,86.0,21.0,15.0
2020-05-21 16:49:04,20.1,20.6,93.0,21.0,15.0
2020-05-21 17:19:04,20.1,19.5,90.0,21.0,15.0
2020-05-21 17:49:04,19.5,19.3,71.0,21.0,15.0
2020-05-21 18:19:04,19.5,19.6,59.0,21.0,15.0
2020-05-21 18:49:04,18.8,19.4,56.0,21.0,15.0
2020-05-21 19:19:04,18.8,18.9,52.0,21.0,15.0
2020-05-21 19:49:04,18.0,17.6,47.0,21.0,15.0
2020-05-21 20:19:04,18.0,18.1,45.0,21.0,15.0
2020-05-21 20:49:04,17.2,17.0,48.0,21.0,15.0
2020-05-21 21:19:04,17.2,17.6,49.0,21.0,15.0
2020-05-21 21:49:04,16.5,16.5,51.0,21.0,15.0
2020-05-21 22:19:04,16.5,17.1,52.0,21.0,15.0
2020-05-21 22:49:04,15.9,16.0,53.0,21.0,15.0
2020-05-21 23:19:04,15.9,16.3,55.0,21.0,15.0
2020-05-21 23:49:04,15.4,16.2,55.0,21.0,15.0
2020-05-22 00:19:04,15.4,15.8,57.0,21.0,15.0
2020-05-22 00:49:04,15.1,15.9,57.0,21.0,15.0
2020-05-22 01:19:04,15.1,15.9,57.0,21.0,15.0
2020-05-22 01:49:04,15.0,15.8,60.0,21.0,15.0
2020-05-22 02:19:04,15.0,15.6,63.0,21.0,15.0
2020-05-22 02:49:04,15.1,15.3,66.0,21.0,15.0
2020-05-22 03:19:04,15.1,15.4,66.0,21.0,15.0
2020-05-22 03:49:04,15.4,15.3,67.0,21.0,15.0
2020-05-22 04:19:04,15.4,15.6,65.0,21.0,15.0
2020-05-22 04:49:04,15.9,15.9,68.0,21.0,15.0
2020-05-22 05:19:04,15.9,15.7,66.0,21.0,15.0
2020-05-22 05:49:04,16.5,16.9,66.0,21.0,15.0
2020-05-22 06:19:04,16.5,16.4,65.0,21.0,15.0
2020-05-22 06:49:04,17.2,17.5,65.0,21.0,15.0
2020-05-22 07:19:04,17.2,16.9,63.0,21.0,15.0
2020-05-22 07:49:04,18.0,18.0,65.0,21.0,15.0
2020-05-22 08:19:04,18.0,17.8,62.0,21.0,15.0
2020-05-22 08:49:04,18.8,18.8,83.0,21.0,15.0
2020-05-22 09:19:04,18.8,18.2,79.0,21.0,15.0
2020-05-22 09:49:04,19.5,20.2,83.0,21.0,15.0
2020-05-22 10:19:04,19.5,20.0,78.0,21.0,15.0
2020-05-22 10:49:04,20.1,20.5,75.0,21.0,15.0
2020-05-22 11:19:04,20.1,20.2,85.0,21.0,15.0
2020-05-22 11:49:04,20.6,21.1,67.0,21.0,15.0
2020-05-22 12:19:04,20.6,20.9,81.0,21.0,15.0
2020-05-22 12:49:04,20.9,20.9,82.0,21.0,15.0
2020-05-22 13:19:04,20.9,21.0,82.0,21.0,15.0
2020-05-22 13:49:04,21.0,21.5,83.0,21.0,15.0
2020-05-22 14:19:04,21.0,21.4,84.0,21.0,15.0
2020-05-22 14:49:04,20.9,21.5,84.0,21.0,15.0
2020-05-22 15:19:04,20.9,21.1,82.0,21.0,15.0
2020-05-22 15:49:04,20.6,20.6,81.0,21.0,15.0
2020-05-22 16:19:04,20.6,20.3,82.0,21.0,15.0
2020-05-22 16:49:04,20.1,20.8,91.0,21.0,15.0
2020-05-22 17:19:04,20.1,20.1,88.0,21.0,15.0
2020-05-22 17:49:04,19.5,19.3,65.0,21.0,15.0
2020-05-22 18:19:04,19.5,20.0,71.0,21.0,15.0
2020-05-22 18:49:04,18.8,19.1,64.0,21.0,15.0
2020-05-22 19:19:04,18.8,19.1,66.0,21.0,15.0
2020-05-22 19:49:04,18.0,17.8,64.0,21.0,15.0
2020-05-22 20:19:04,18.0,18.4,65.0,21.0,15.0
2020-05-22 20:49:04,17.2,17.6,67.0,21.0,15.0
2020-05-22 21:19:04,17.2,17.1,70.0,21.0,15.0
2020-05-22 21:49:04,16.5,17.1,70.0,21.0,15.0
2020-05-22 22:19:04,16.5,16.8,72.0,21.0,15.0
2020-05-22 22:49:04,15.9,17.0,71.0,21.0,15.0
2020-05-22 23:19:04,15.9,16.8,71.0,21.0,15.0
2020-05-22 23:49:04,15.4,16.5,73.0,21.0,15.0
2020-05-23 00:19:04,15.4,16.5,73.0,21.0,15.0
2020-05-23 00:49:04,15.1,16.3,73.0,21.0,15.0
2020-05-23 01:19:04,15.1,16.3,73.0,21.0,15.0
2020-05-23 01:49:04,15.0,16.3,72.0,21.0,15.0
2020-05-23 02:19:04,15.0,16.1,71.0,21.0,15.0
2020-05-23 02:49:04,15.1,16.0,71.0,21.0,15.0
2020-05-23 03:19:04,15.1,15.8,70.0,21.0,15.0
2020-05-23 03:49:04,15.4,15.3,70.0,21.0,15.0
2020-05-23 04:19:04,15.4,15.2,70.0,21.0,15.0
2020-05-23 04:49:04,15.9,15.9,70.0,21.0,15.0
2020-05-23 05:19:04,15.9,15.9,66.0,21.0,15.0
2020-05-23 05:49:04,16.5,16.5,69.0,21.0,15.0
2020-05-23 06:19:04,16.5,16.5,65.0,21.0,15.0
2020-05-23 06:49:04,17.2,17.0,67.0,21.0,15.0
2020-05-23 07:19:04,17.2,17.4,63.0,21.0,15.0
2020-05-23 07:49:04,18.0,18.2,62.0,21.0,15.0
2020-05-23 08:19:04,18.0,18.4,61.0,21.0,15.0
2020-05-23 08:49:04,18.8,18.9,76.0,21.0,15.0
2020-05-23 09:19:04,18.8,18.8,77.0,21.0,15.0
2020-05-23 09:49:04,19.5,19.7,73.0,21.0,15.0
2020-05-23 10:19:04,19.5,19.5,66.0,21.0,15.0
2020-05-23 10:49:04,20.1,20.8,82.0,21.0,15.0
2020-05-23 11:19:04,20.1,20.0,75.0,21.0,15.0
2020-05-23 11:49:04,20.6,20.4,71.0,21.0,15.0
2020-05-23 12:19:04,20.6,20.4,66.0,21.0,15.0
2020-05-23 12:49:04,20.9,21.0,75.0,21.0,15.0
2020-05-23 13:19:04,20.9,21.2,71.0,21.0,15.0
2020-05-23 13:49:04,21.0,20.9,63.0,21.0,15.0
2020-05-23 14:19:04,21.0,20.7,70.0,21.0,15.0
2020-05-23 14:49:04,20.9,21.4,76.0,21.0,15.0
2020-05-23 15:19:04,20.9,20.6,64.0,21.0,15.0
2020-05-23 15:49:04,20.6,20.1,76.0,21.0,15.0
2020-05-23 16:19:04,20.6,20.0,87.0,21.0,15.0
2020-05-23 16:49:04,20.1,20.8,94.0,21.0,15.0
2020-05-23 17:19:04,20.1,20.2,92.0,21.0,15.0
2020-05-23 17:49:04,19.5,19.3,71.0,21.0,15.0
2020-05-23 18:19:04,19.5,20.1,74.0,21.0,15.0
2020-05-23 18:49:04,18.8,19.1,62.0,21.0,15.0
2020-05-23 19:19:04,18.8,18.4,58.0,21.0,15.0
2020-05-23 19:49:04,18.0,17.7,58.0,21.0,15.0
2020-05-23 20:19:04,18.0,18.4,57.0,21.0,15.0
2020-05-23 20:49:04,17.2,17.1,57.0,21.0,15.0
2020-05-23 21:19:04,17.2,17.8,61.0,21.0,15.0
2020-05-23 21:49:04,16.5,16.8,60.0,21.0,15.0
2020-05-23 22:19:04,16.5,16.9,64.0,21.0,15.0
2020-05-23 22:49:04,15.9,16.1,60.0,21.0,15.0
2020-05-23 23:19:04,15.9,15.8,60.0,21.0,15.0
2020-05-23 23:49:04,15.9,15.8,60.0,21.0,15.0
2020-05-24 00:19:04,15.4,15.9,58.0,21.0,15.0
2020-05-24 00:49:04,15.1,15.8,63.0,21.0,15.0
2020-05-24 01:19:04,15.1,15.8,65.0,21.0,15.0
2020-05-24 01:49:04,15.0,15.4,68.0,21.0,15.0
2020-05-24 02:19:04,15.0,14.9,70.0,21.0,15.0
2020-05-24 02:49:04,15.1,15.1,63.0,21.0,15.0
2020-05-24 03:19:04,15.1,15.4,60.0,21.0,15.0
2020-05-24 03:49:04,15.4,15.9,62.0,21.0,15.0
2020-05-24 04:19:04,15.4,15.3,63.0,21.0,15.0
2020-05-24 04:49:04,15.9,16.3,62.0,21.0,15.0
2020-05-24 05:19:04,15.9,15.6,63.0,21.0,15.0
2020-05-24 05:49:04,16.5,16.8,63.0,21.0,15.0
2020-05-24 06:19:04,16.5,16.3,63.0,21.0,15.0
2020-05-24 06:49:04,17.2,17.2,65.0,21.0,15.0
2020-05-24 07:19:04,17.2,17.6,61.0,21.0,15.0
2020-05-24 07:49:04,18.0,17.9,56.0,21.0,15.0
2020-05-24 08:19:04,18.0,18.2,49.0,21.0,15.0
2020-05-24 08:49:04,18.8,18.9,77.0,21.0,15.0
2020-05-24 09:19:04,18.8,19.2,80.0,21.0,15.0
2020-05-24 09:49:04,19.5,19.8,84.0,21.0,15.0
2020-05-24 10:19:04,19.5,20.2,86.0,21.0,15.0
2020-05-24 10:49:04,20.1,20.8,89.0,21.0,15.0
2020-05-24 11:19:04,20.1,20.0,79.0,21.0,15.0
2020-05-24 11:49:04,20.6,20.3,69.0,21.0,15.0
2020-05-24 12:19:04,20.6,20.1,68.0,21.0,15.0
2020-05-24 12:49:04,20.9,20.3,71.0,21.0,15.0
2020-05-24 13:19:04,20.9,20.6,73.0,21.0,15.0
2020-05-24 13:49:04,21.0,20.9,77.0,21.0,15.0
2020-05-24 14:19:04,21.0,21.0,81.0,21.0,15.0
2020-05-24 14:49:04,20.9,20.7,81.0,21.0,15.0
2020-05-24 15:19:04,20.9,20.7,84.0,21.0,15.0
2020-05-24 15:49:04,20.6,20.1,86.0,21.0,15.0
2020-05-24 16:19:04,20.6,19.7,88.0,21.0,15.0
2020-05-24 16:49:04,20.1,19.3,89.0,21.0,15.0
